ts_ms,ts_iso,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_bid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_ask,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_mid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_spread_cents,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_bid_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_yes_ask_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_tight_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_wide_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-1_untradeable,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_bid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_ask,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_mid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_spread_cents,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_bid_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_yes_ask_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_tight_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_wide_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-2_untradeable,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_bid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_ask,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_mid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_spread_cents,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_bid_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_yes_ask_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_tight_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_wide_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-3_untradeable,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_bid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_ask,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_mid,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_spread_cents,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_bid_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_yes_ask_qty,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_tight_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_wide_spread,KXEFLCHAMPIONSHIPTOTAL-26SEP01WHUWOL-4_untradeable,b365_state,fd_state,dk_state
1788289963237,2026-09-01T19:12:43.237000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,431.17,896.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,267.00,False,True,True,UP,UP,UP
1788289963439,2026-09-01T19:12:43.439000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,896.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,267.00,False,True,True,UP,UP,UP
1788289963640,2026-09-01T19:12:43.640000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289963842,2026-09-01T19:12:43.842000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289964043,2026-09-01T19:12:44.043000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289964245,2026-09-01T19:12:44.245000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289964446,2026-09-01T19:12:44.446000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289964648,2026-09-01T19:12:44.648000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289964849,2026-09-01T19:12:44.849000+00:00,0.8900,0.9600,0.9250,7,2521.34,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289965050,2026-09-01T19:12:45.050000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,60.00,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289965252,2026-09-01T19:12:45.252000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289965454,2026-09-01T19:12:45.454000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289965655,2026-09-01T19:12:45.655000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289965857,2026-09-01T19:12:45.857000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289966059,2026-09-01T19:12:46.059000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289966260,2026-09-01T19:12:46.260000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289966462,2026-09-01T19:12:46.462000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289966664,2026-09-01T19:12:46.664000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289966865,2026-09-01T19:12:46.865000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289967066,2026-09-01T19:12:47.066000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289967268,2026-09-01T19:12:47.268000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4200,0.2900,26,1410.16,29.00,False,True,True,UP,UP,UP
1788289967470,2026-09-01T19:12:47.470000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4200,0.2900,26,1410.16,29.00,False,True,True,UP,UP,UP
1788289967671,2026-09-01T19:12:47.671000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4200,0.2900,26,1410.16,29.00,False,True,True,UP,UP,UP
1788289967872,2026-09-01T19:12:47.872000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4200,0.2900,26,1410.16,29.00,False,True,True,UP,UP,UP
1788289968075,2026-09-01T19:12:48.075000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289968276,2026-09-01T19:12:48.276000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289968477,2026-09-01T19:12:48.477000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289968679,2026-09-01T19:12:48.679000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289968880,2026-09-01T19:12:48.880000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289969082,2026-09-01T19:12:49.082000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289969283,2026-09-01T19:12:49.283000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289969485,2026-09-01T19:12:49.485000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289969686,2026-09-01T19:12:49.686000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289969889,2026-09-01T19:12:49.889000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289970090,2026-09-01T19:12:50.090000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289970292,2026-09-01T19:12:50.292000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,435.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289970494,2026-09-01T19:12:50.494000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289970695,2026-09-01T19:12:50.695000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289970897,2026-09-01T19:12:50.897000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289971099,2026-09-01T19:12:51.099000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289971300,2026-09-01T19:12:51.300000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289971502,2026-09-01T19:12:51.502000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289971704,2026-09-01T19:12:51.704000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289971905,2026-09-01T19:12:51.905000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289972106,2026-09-01T19:12:52.106000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289972308,2026-09-01T19:12:52.308000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289972510,2026-09-01T19:12:52.510000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289972711,2026-09-01T19:12:52.711000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289972913,2026-09-01T19:12:52.913000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289973114,2026-09-01T19:12:53.114000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289973316,2026-09-01T19:12:53.316000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289973517,2026-09-01T19:12:53.517000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289973718,2026-09-01T19:12:53.718000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289973920,2026-09-01T19:12:53.920000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4300,0.2950,27,1410.16,29.00,False,True,True,UP,UP,UP
1788289974121,2026-09-01T19:12:54.121000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4200,0.2900,26,1410.16,29.00,False,True,True,UP,UP,UP
1788289974323,2026-09-01T19:12:54.323000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4200,0.2900,26,1410.16,29.00,False,True,True,UP,UP,UP
1788289974524,2026-09-01T19:12:54.524000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4200,0.2900,26,1410.16,29.00,False,True,True,UP,UP,UP
1788289974725,2026-09-01T19:12:54.725000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4200,0.2900,26,1410.16,29.00,False,True,True,UP,UP,UP
1788289974927,2026-09-01T19:12:54.927000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289975129,2026-09-01T19:12:55.129000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289975330,2026-09-01T19:12:55.330000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289975532,2026-09-01T19:12:55.532000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289975734,2026-09-01T19:12:55.734000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289975935,2026-09-01T19:12:55.935000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,34.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289976136,2026-09-01T19:12:56.136000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289976338,2026-09-01T19:12:56.338000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289976539,2026-09-01T19:12:56.539000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289976741,2026-09-01T19:12:56.741000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289976942,2026-09-01T19:12:56.942000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289977143,2026-09-01T19:12:57.143000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289977345,2026-09-01T19:12:57.345000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289977547,2026-09-01T19:12:57.547000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289977748,2026-09-01T19:12:57.749000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289977950,2026-09-01T19:12:57.950000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289978152,2026-09-01T19:12:58.152000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289978353,2026-09-01T19:12:58.353000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
1788289978554,2026-09-01T19:12:58.554000+00:00,0.8900,0.9600,0.9250,7,2490.96,28.00,False,False,True,0.6500,0.7100,0.6800,6,61.94,2.00,False,False,False,0.3600,0.4100,0.3850,5,361.17,796.89,False,False,False,0.1600,0.4100,0.2850,25,1410.16,29.00,False,True,True,UP,UP,UP
