date,equity,daily_pnl,drawdown,source
2024-02-13,12285.6237,-66.0,-5566.4748,closed_positions
2024-02-14,12268.1139,-17.5098,-5583.9846,closed_positions
2024-02-16,12980.2425,712.1286,-4871.856,closed_positions
2024-02-17,12968.9168,-11.3257,-4883.1817,closed_positions
2024-02-23,12969.1168,0.2,-4882.9817,closed_positions
2024-02-24,14478.1287,1509.0119,-3373.9698,closed_positions
2024-02-25,14474.5368,-3.5919,-3377.5617,closed_positions
2024-02-26,14473.8708,-0.666,-3378.2277,closed_positions
2024-02-27,13735.229,-738.6418,-4116.8695,closed_positions
2024-02-28,13517.003,-218.226,-4335.0955,closed_positions
2024-02-29,13526.5073,9.5043,-4325.5912,closed_positions
2024-03-01,11860.698,-1665.8093,-5991.4005,closed_positions
2024-03-02,13750.999,1890.301,-4101.0995,closed_positions
2024-03-03,13609.7803,-141.2187,-4242.3182,closed_positions
2024-03-04,13931.3781,321.5978,-3920.7204,closed_positions
2024-03-05,7472.669,-6458.7091,-10379.4295,closed_positions
2024-03-06,6697.6144,-775.0546,-11154.4841,closed_positions
2024-03-07,6185.5337,-512.0807,-11666.5648,closed_positions
2024-03-08,5054.2201,-1131.3136,-12797.8784,closed_positions
2024-03-09,6250.3303,1196.1102,-11601.7682,closed_positions
2024-03-10,6021.93,-228.4003,-11830.1685,closed_positions
2024-03-11,7046.853,1024.923,-10805.2455,closed_positions
2024-03-12,5624.2077,-1422.6453,-12227.8908,closed_positions
2024-03-13,5645.043,20.8353,-12207.0555,closed_positions
2024-03-14,5713.0612,68.0182,-12139.0373,closed_positions
2024-03-15,5622.3484,-90.7128,-12229.7501,closed_positions
2024-03-16,6566.0039,943.6555,-11286.0946,closed_positions
2024-03-17,6667.2064,101.2025,-11184.8921,closed_positions
2024-03-18,6522.9664,-144.24,-11329.1321,closed_positions
2024-03-19,7204.0426,681.0762,-10648.0559,closed_positions
2024-03-20,11585.9098,4381.8672,-6266.1887,closed_positions
2024-03-21,8894.958,-2690.9518,-8957.1405,closed_positions
2024-03-22,9108.2048,213.2468,-8743.8937,closed_positions
