date,equity,daily_pnl,drawdown,source
2026-03-14,1763370.6948,150688.4155,-250819.7254,closed_positions
2026-03-15,1852504.0592,89133.3644,-161686.361,closed_positions
2026-03-16,1831399.0348,-21105.0244,-182791.3854,closed_positions
2026-03-17,1927381.498,95982.4632,-86808.9222,closed_positions
2026-03-18,2008416.5176,81035.0196,-5773.9026,closed_positions
2026-03-19,2165122.3477,156705.8301,0.0,closed_positions
2026-03-20,2227753.841,62631.4933,0.0,closed_positions
2026-03-21,2180693.0595,-47060.7815,-47060.7815,closed_positions
2026-03-22,2025517.6791,-155175.3804,-202236.1619,closed_positions
2026-03-23,3164120.1169,1138602.4378,0.0,closed_positions
2026-03-24,3161265.1759,-2854.941,-2854.941,closed_positions
2026-03-25,3209515.387,48250.2111,0.0,closed_positions
2026-03-28,3402596.3567,193080.9697,0.0,closed_positions
2026-04-01,3514887.1779,112290.8212,0.0,closed_positions
2026-04-02,3372171.5999,-142715.578,-142715.578,closed_positions
2026-04-03,3624770.4778,252598.8779,0.0,closed_positions
2026-04-04,3455707.4068,-169063.071,-169063.071,closed_positions
2026-04-05,3239098.2846,-216609.1222,-385672.1932,closed_positions
2026-04-06,3278033.0043,38934.7197,-346737.4735,closed_positions
2026-04-07,3242082.2758,-35950.7285,-382688.202,closed_positions
2026-04-08,3132532.5013,-109549.7745,-492237.9765,closed_positions
2026-04-09,2959478.6136,-173053.8877,-665291.8642,closed_positions
2026-04-10,2381687.7442,-577790.8694,-1243082.7336,closed_positions
2026-04-11,2431448.5987,49760.8545,-1193321.8791,closed_positions
2026-04-12,2348834.96,-82613.6387,-1275935.5178,closed_positions
2026-04-13,2307201.9791,-41632.9809,-1317568.4987,closed_positions
2026-04-14,2344054.9029,36852.9238,-1280715.5749,closed_positions
2026-04-15,2187034.0252,-157020.8777,-1437736.4526,closed_positions
2026-04-16,2267238.5391,80204.5139,-1357531.9387,closed_positions
2026-04-17,2205273.6666,-61964.8725,-1419496.8112,closed_positions
2026-04-18,2159257.3143,-46016.3523,-1465513.1635,closed_positions
2026-04-19,2148084.1352,-11173.1791,-1476686.3426,closed_positions
2026-04-20,2175295.6139,27211.4787,-1449474.8639,closed_positions
2026-04-21,2224263.6841,48968.0702,-1400506.7937,closed_positions
2026-04-22,2250938.1174,26674.4333,-1373832.3604,closed_positions
2026-04-23,2173454.7046,-77483.4128,-1451315.7732,closed_positions
2026-04-24,2198775.027,25320.3224,-1425995.4508,closed_positions
2026-04-30,2198738.7126,-36.3144,-1426031.7652,closed_positions
