ts_ms,ts_iso,run_yes_bid,run_yes_ask,run_yes_mid,run_spread_cents,run_yes_bid_qty,run_yes_ask_qty,run_tight_spread,run_wide_spread,run_untradeable,b365_state,fd_state,dk_state
1788284240262,2026-09-01T17:37:20.262000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284240463,2026-09-01T17:37:20.463000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284240664,2026-09-01T17:37:20.664000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284240865,2026-09-01T17:37:20.865000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284241066,2026-09-01T17:37:21.066000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284241266,2026-09-01T17:37:21.266000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284241468,2026-09-01T17:37:21.468000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284241668,2026-09-01T17:37:21.668000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284241869,2026-09-01T17:37:21.869000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284242070,2026-09-01T17:37:22.070000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284242271,2026-09-01T17:37:22.271000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284242472,2026-09-01T17:37:22.472000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284242673,2026-09-01T17:37:22.673000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284242874,2026-09-01T17:37:22.874000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284243075,2026-09-01T17:37:23.075000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284243276,2026-09-01T17:37:23.276000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284243477,2026-09-01T17:37:23.477000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284243677,2026-09-01T17:37:23.677000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284243878,2026-09-01T17:37:23.878000+00:00,,,,,0,0,False,False,True,UP,UP,UP
1788284244079,2026-09-01T17:37:24.079000+00:00,,,,,0,0,False,False,True,UP,UP,UP
